,index,lang,textfile,Freq,PCComplexity,compressed,folder,LengthScript,Idiosyncratic,Type,Family,Ancestor
27579,01320,tir,ጠ,501,64.6045009569271,1129,Ethi,326,0,syllabary,Middle East,Sarb
27580,01321,amh,ጡ,683,72.12534606763559,1245,Ethi,326,0,syllabary,Middle East,Sarb
27581,01321,guk,ጡ,10,72.12534606763559,1245,Ethi,326,0,syllabary,Middle East,Sarb
27582,01321,ktb,ጡ,904,72.12534606763559,1245,Ethi,326,0,syllabary,Middle East,Sarb
27583,01321,tir,ጡ,359,72.12534606763559,1245,Ethi,326,0,syllabary,Middle East,Sarb
27584,01322,amh,ጢ,224,71.9762582074498,1232,Ethi,326,0,syllabary,Middle East,Sarb
27585,01322,guk,ጢ,2,71.9762582074498,1232,Ethi,326,0,syllabary,Middle East,Sarb
27586,01322,ktb,ጢ,185,71.9762582074498,1232,Ethi,326,0,syllabary,Middle East,Sarb
27587,01322,tir,ጢ,210,71.9762582074498,1232,Ethi,326,0,syllabary,Middle East,Sarb
27588,01323,amh,ጣ,1896,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb
27589,01323,guk,ጣ,15,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb
27590,01323,ktb,ጣ,252,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb
27591,01323,tir,ጣ,206,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb
27592,01324,amh,ጤ,32,78.08711439023479,1339,Ethi,326,0,syllabary,Middle East,Sarb
27593,01324,guk,ጤ,89,78.08711439023479,1339,Ethi,326,0,syllabary,Middle East,Sarb
27594,01324,ktb,ጤ,207,78.08711439023479,1339,Ethi,326,0,syllabary,Middle East,Sarb
27595,01324,tir,ጤ,1,78.08711439023479,1339,Ethi,326,0,syllabary,Middle East,Sarb
27596,01325,amh,ጥ,2150,53.6971362621177,1187,Ethi,326,0,syllabary,Middle East,Sarb
27597,01325,guk,ጥ,356,53.6971362621177,1187,Ethi,326,0,syllabary,Middle East,Sarb
27598,01325,ktb,ጥ,312,53.6971362621177,1187,Ethi,326,0,syllabary,Middle East,Sarb
27599,01325,tir,ጥ,1235,53.6971362621177,1187,Ethi,326,0,syllabary,Middle East,Sarb
27600,01326,amh,ጦ,307,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb
27601,01326,guk,ጦ,466,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb
27602,01326,ktb,ጦ,275,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb
27603,01326,tir,ጦ,199,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb
27604,01327,amh,ጧ,35,63.1861594142677,1262,Ethi,326,0,syllabary,Middle East,Sarb
27605,01328,amh,ጨ,401,99.0806371269326,1698,Ethi,326,0,syllabary,Middle East,Sarb
27606,01328,guk,ጨ,256,99.0806371269326,1698,Ethi,326,0,syllabary,Middle East,Sarb
27607,01328,kqy,ጨ,38,99.0806371269326,1698,Ethi,326,0,syllabary,Middle East,Sarb
27608,01328,ktb,ጨ,218,99.0806371269326,1698,Ethi,326,0,syllabary,Middle East,Sarb
27609,01328,kxc,ጨ,360,99.0806371269326,1698,Ethi,326,0,syllabary,Middle East,Sarb
27610,01328,tir,ጨ,147,99.0806371269326,1698,Ethi,326,0,syllabary,Middle East,Sarb
27611,01329,amh,ጩ,16,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb
27612,01329,gmv,ጩ,24,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb
27613,01329,guk,ጩ,81,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb
27614,01329,kqy,ጩ,184,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb
27615,01329,ktb,ጩ,120,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb
27616,01329,kxc,ጩ,119,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb
27617,01329,mdy,ጩ,32,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb
27618,0132A,amh,ጪ,12,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb
27619,0132A,gmv,ጪ,140,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb
27620,0132A,guk,ጪ,1,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb
27621,0132A,ktb,ጪ,111,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb
27622,0132A,kxc,ጪ,2,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb
27623,0132A,mdy,ጪ,212,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb
27624,0132A,tir,ጪ,1,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb
27625,0132B,amh,ጫ,180,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb
27626,0132B,gmv,ጫ,302,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb
27627,0132B,guk,ጫ,197,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb
27628,0132B,kqy,ጫ,38,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb
27629,0132B,ktb,ጫ,95,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb
27630,0132B,kxc,ጫ,116,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb
27631,0132B,mdy,ጫ,388,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb
27632,0132B,tir,ጫ,29,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb
27633,0132C,amh,ጬ,4,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb
27634,0132C,gmv,ጬ,75,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb
27635,0132C,guk,ጬ,3,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb
27636,0132C,kqy,ጬ,123,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb
27637,0132C,ktb,ጬ,94,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb
27638,0132C,kxc,ጬ,82,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb
27639,0132C,mdy,ጬ,184,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb
27640,0132D,amh,ጭ,296,88.4014890111734,1739,Ethi,326,0,syllabary,Middle East,Sarb
27641,0132D,guk,ጭ,38,88.4014890111734,1739,Ethi,326,0,syllabary,Middle East,Sarb
27642,0132D,kqy,ጭ,146,88.4014890111734,1739,Ethi,326,0,syllabary,Middle East,Sarb
27643,0132D,ktb,ጭ,230,88.4014890111734,1739,Ethi,326,0,syllabary,Middle East,Sarb
27644,0132D,kxc,ጭ,36,88.4014890111734,1739,Ethi,326,0,syllabary,Middle East,Sarb
27645,0132D,tir,ጭ,82,88.4014890111734,1739,Ethi,326,0,syllabary,Middle East,Sarb
27646,0132E,amh,ጮ,187,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb
27647,0132E,gmv,ጮ,56,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb
27648,0132E,guk,ጮ,35,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb
27649,0132E,kqy,ጮ,202,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb
27650,0132E,ktb,ጮ,279,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb
27651,0132E,kxc,ጮ,10,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb
27652,0132E,mdy,ጮ,429,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb
27653,0132E,tir,ጮ,1,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb
27654,01330,amh,ጰ,1,43.5648748417957,1344,Ethi,326,0,syllabary,Middle East,Sarb
27655,01330,kqy,ጰ,23,43.5648748417957,1344,Ethi,326,0,syllabary,Middle East,Sarb
27656,01330,ktb,ጰ,63,43.5648748417957,1344,Ethi,326,0,syllabary,Middle East,Sarb
27657,01330,kxc,ጰ,14,43.5648748417957,1344,Ethi,326,0,syllabary,Middle East,Sarb
27658,01331,gmv,ጱ,2,50.8457461208368,1434,Ethi,326,0,syllabary,Middle East,Sarb
27659,01331,kqy,ጱ,2,50.8457461208368,1434,Ethi,326,0,syllabary,Middle East,Sarb
27660,01331,ktb,ጱ,6,50.8457461208368,1434,Ethi,326,0,syllabary,Middle East,Sarb
27661,01331,mdy,ጱ,3,50.8457461208368,1434,Ethi,326,0,syllabary,Middle East,Sarb
27662,01332,amh,ጲ,88,51.574559776864206,1445,Ethi,326,0,syllabary,Middle East,Sarb
27663,01332,gmv,ጲ,51,51.574559776864206,1445,Ethi,326,0,syllabary,Middle East,Sarb
27664,01332,ktb,ጲ,4,51.574559776864206,1445,Ethi,326,0,syllabary,Middle East,Sarb
27665,01332,mdy,ጲ,111,51.574559776864206,1445,Ethi,326,0,syllabary,Middle East,Sarb
27666,01332,tir,ጲ,61,51.574559776864206,1445,Ethi,326,0,syllabary,Middle East,Sarb
27667,01333,amh,ጳ,7,40.6488984432899,1335,Ethi,326,0,syllabary,Middle East,Sarb
27668,01333,gmv,ጳ,5,40.6488984432899,1335,Ethi,326,0,syllabary,Middle East,Sarb
27669,01333,kqy,ጳ,37,40.6488984432899,1335,Ethi,326,0,syllabary,Middle East,Sarb
27670,01333,kxc,ጳ,6,40.6488984432899,1335,Ethi,326,0,syllabary,Middle East,Sarb
27671,01333,mdy,ጳ,91,40.6488984432899,1335,Ethi,326,0,syllabary,Middle East,Sarb
27672,01333,tir,ጳ,2,40.6488984432899,1335,Ethi,326,0,syllabary,Middle East,Sarb
27673,01334,amh,ጴ,237,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb
27674,01334,gmv,ጴ,119,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb
27675,01334,guk,ጴ,81,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb
27676,01334,kqy,ጴ,63,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb
27677,01334,ktb,ጴ,107,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb
27678,01334,kxc,ጴ,5,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb
27679,01334,mdy,ጴ,146,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb
27680,01334,tir,ጴ,154,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb
27681,01335,amh,ጵ,7,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb
27682,01335,gmv,ጵ,2,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb
27683,01335,guk,ጵ,42,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb
27684,01335,kqy,ጵ,136,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb
27685,01335,ktb,ጵ,211,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb
27686,01335,kxc,ጵ,34,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb
27687,01335,tir,ጵ,4,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb
27688,01336,amh,ጶ,55,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb
27689,01336,gmv,ጶ,29,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb
27690,01336,guk,ጶ,16,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb
27691,01336,kqy,ጶ,18,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb
27692,01336,ktb,ጶ,22,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb
27693,01336,mdy,ጶ,147,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb
27694,01336,tir,ጶ,47,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb
27695,01338,amh,ጸ,465,44.8124992667758,1284,Ethi,326,0,syllabary,Middle East,Sarb
27696,01338,guk,ጸ,1620,44.8124992667758,1284,Ethi,326,0,syllabary,Middle East,Sarb
27697,01338,kqy,ጸ,173,44.8124992667758,1284,Ethi,326,0,syllabary,Middle East,Sarb
27698,01338,mdy,ጸ,1,44.8124992667758,1284,Ethi,326,0,syllabary,Middle East,Sarb
27699,01338,tir,ጸ,1380,44.8124992667758,1284,Ethi,326,0,syllabary,Middle East,Sarb
27700,01339,amh,ጹ,80,50.551655773291394,1419,Ethi,326,0,syllabary,Middle East,Sarb
27701,01339,guk,ጹ,69,50.551655773291394,1419,Ethi,326,0,syllabary,Middle East,Sarb
27702,01339,kqy,ጹ,150,50.551655773291394,1419,Ethi,326,0,syllabary,Middle East,Sarb
27703,01339,tir,ጹ,376,50.551655773291394,1419,Ethi,326,0,syllabary,Middle East,Sarb
27704,0133A,amh,ጺ,1,52.6033696598028,1379,Ethi,326,0,syllabary,Middle East,Sarb
27705,0133A,guk,ጺ,91,52.6033696598028,1379,Ethi,326,0,syllabary,Middle East,Sarb
27706,0133A,kqy,ጺ,33,52.6033696598028,1379,Ethi,326,0,syllabary,Middle East,Sarb
27707,0133A,mdy,ጺ,4,52.6033696598028,1379,Ethi,326,0,syllabary,Middle East,Sarb
27708,0133A,tir,ጺ,429,52.6033696598028,1379,Ethi,326,0,syllabary,Middle East,Sarb
27709,0133B,amh,ጻ,319,41.3289008273474,1298,Ethi,326,0,syllabary,Middle East,Sarb
27710,0133B,guk,ጻ,109,41.3289008273474,1298,Ethi,326,0,syllabary,Middle East,Sarb
27711,0133B,kqy,ጻ,14,41.3289008273474,1298,Ethi,326,0,syllabary,Middle East,Sarb
27712,0133B,mdy,ጻ,229,41.3289008273474,1298,Ethi,326,0,syllabary,Middle East,Sarb
27713,0133B,tir,ጻ,624,41.3289008273474,1298,Ethi,326,0,syllabary,Middle East,Sarb
27714,0133C,guk,ጼ,3,57.76289921837629,1537,Ethi,326,0,syllabary,Middle East,Sarb
27715,0133C,kqy,ጼ,253,57.76289921837629,1537,Ethi,326,0,syllabary,Middle East,Sarb
27716,0133C,mdy,ጼ,2,57.76289921837629,1537,Ethi,326,0,syllabary,Middle East,Sarb
27717,0133D,amh,ጽ,364,49.8612946372929,1411,Ethi,326,0,syllabary,Middle East,Sarb
27718,0133D,guk,ጽ,87,49.8612946372929,1411,Ethi,326,0,syllabary,Middle East,Sarb
27719,0133D,kqy,ጽ,302,49.8612946372929,1411,Ethi,326,0,syllabary,Middle East,Sarb
27720,0133D,tir,ጽ,1645,49.8612946372929,1411,Ethi,326,0,syllabary,Middle East,Sarb
27721,0133E,amh,ጾ,23,41.3446917797476,1293,Ethi,326,0,syllabary,Middle East,Sarb
27722,0133E,guk,ጾ,49,41.3446917797476,1293,Ethi,326,0,syllabary,Middle East,Sarb
27723,0133E,kqy,ጾ,220,41.3446917797476,1293,Ethi,326,0,syllabary,Middle East,Sarb
27724,0133E,mdy,ጾ,445,41.3446917797476,1293,Ethi,326,0,syllabary,Middle East,Sarb
27725,0133E,tir,ጾ,112,41.3446917797476,1293,Ethi,326,0,syllabary,Middle East,Sarb
27726,0133F,amh,ጿ,4,53.36629186060021,1421,Ethi,326,0,syllabary,Middle East,Sarb
27727,01340,amh,ፀ,95,53.73125779910029,1198,Ethi,326,0,syllabary,Middle East,Sarb
27728,01340,guk,ፀ,638,53.73125779910029,1198,Ethi,326,0,syllabary,Middle East,Sarb
27729,01341,amh,ፁ,54,60.1984363416439,1273,Ethi,326,0,syllabary,Middle East,Sarb
27730,01341,gmv,ፁ,42,60.1984363416439,1273,Ethi,326,0,syllabary,Middle East,Sarb
27731,01341,guk,ፁ,34,60.1984363416439,1273,Ethi,326,0,syllabary,Middle East,Sarb
27732,01341,mdy,ፁ,6,60.1984363416439,1273,Ethi,326,0,syllabary,Middle East,Sarb
27733,01342,gmv,ፂ,296,51.3987200791661,1365,Ethi,326,0,syllabary,Middle East,Sarb
27734,01342,guk,ፂ,48,51.3987200791661,1365,Ethi,326,0,syllabary,Middle East,Sarb
27735,01342,mdy,ፂ,241,51.3987200791661,1365,Ethi,326,0,syllabary,Middle East,Sarb
27736,01343,amh,ፃ,98,42.001619608218,1241,Ethi,326,0,syllabary,Middle East,Sarb
27737,01343,gmv,ፃ,490,42.001619608218,1241,Ethi,326,0,syllabary,Middle East,Sarb
27738,01343,guk,ፃ,294,42.001619608218,1241,Ethi,326,0,syllabary,Middle East,Sarb
27739,01343,mdy,ፃ,349,42.001619608218,1241,Ethi,326,0,syllabary,Middle East,Sarb
27740,01344,amh,ፄ,5,55.5803350373323,1448,Ethi,326,0,syllabary,Middle East,Sarb
27741,01344,gmv,ፄ,317,55.5803350373323,1448,Ethi,326,0,syllabary,Middle East,Sarb
27742,01344,guk,ፄ,544,55.5803350373323,1448,Ethi,326,0,syllabary,Middle East,Sarb
27743,01344,mdy,ፄ,104,55.5803350373323,1448,Ethi,326,0,syllabary,Middle East,Sarb
27744,01345,amh,ፅ,124,51.457311272119,1264,Ethi,326,0,syllabary,Middle East,Sarb
27745,01345,gmv,ፅ,84,51.457311272119,1264,Ethi,326,0,syllabary,Middle East,Sarb
27746,01345,guk,ፅ,26,51.457311272119,1264,Ethi,326,0,syllabary,Middle East,Sarb
27747,01346,amh,ፆ,2,39.6226279802693,1245,Ethi,326,0,syllabary,Middle East,Sarb
27748,01346,gmv,ፆ,559,39.6226279802693,1245,Ethi,326,0,syllabary,Middle East,Sarb
27749,01346,guk,ፆ,66,39.6226279802693,1245,Ethi,326,0,syllabary,Middle East,Sarb
27750,01346,mdy,ፆ,1151,39.6226279802693,1245,Ethi,326,0,syllabary,Middle East,Sarb
27751,01348,amh,ፈ,2228,45.2101906937838,1304,Ethi,326,0,syllabary,Middle East,Sarb
27752,01348,guk,ፈ,618,45.2101906937838,1304,Ethi,326,0,syllabary,Middle East,Sarb
27753,01348,kqy,ፈ,1079,45.2101906937838,1304,Ethi,326,0,syllabary,Middle East,Sarb
27754,01348,ktb,ፈ,835,45.2101906937838,1304,Ethi,326,0,syllabary,Middle East,Sarb
27755,01348,kxc,ፈ,379,45.2101906937838,1304,Ethi,326,0,syllabary,Middle East,Sarb
27756,01348,tir,ፈ,1702,45.2101906937838,1304,Ethi,326,0,syllabary,Middle East,Sarb
27757,01349,amh,ፉ,304,45.081860119801796,1382,Ethi,326,0,syllabary,Middle East,Sarb
27758,01349,gmv,ፉ,19,45.081860119801796,1382,Ethi,326,0,syllabary,Middle East,Sarb
27759,01349,guk,ፉ,179,45.081860119801796,1382,Ethi,326,0,syllabary,Middle East,Sarb
27760,01349,kqy,ፉ,230,45.081860119801796,1382,Ethi,326,0,syllabary,Middle East,Sarb
27761,01349,ktb,ፉ,687,45.081860119801796,1382,Ethi,326,0,syllabary,Middle East,Sarb
27762,01349,kxc,ፉ,172,45.081860119801796,1382,Ethi,326,0,syllabary,Middle East,Sarb
27763,01349,tir,ፉ,271,45.081860119801796,1382,Ethi,326,0,syllabary,Middle East,Sarb
27764,0134A,amh,ፊ,492,44.8029819397336,1265,Ethi,326,0,syllabary,Middle East,Sarb
27765,0134A,gmv,ፊ,111,44.8029819397336,1265,Ethi,326,0,syllabary,Middle East,Sarb
27766,0134A,guk,ፊ,2,44.8029819397336,1265,Ethi,326,0,syllabary,Middle East,Sarb
27767,0134A,kqy,ፊ,4,44.8029819397336,1265,Ethi,326,0,syllabary,Middle East,Sarb
27768,0134A,ktb,ፊ,27,44.8029819397336,1265,Ethi,326,0,syllabary,Middle East,Sarb
27769,0134A,kxc,ፊ,8,44.8029819397336,1265,Ethi,326,0,syllabary,Middle East,Sarb
27770,0134A,tir,ፊ,184,44.8029819397336,1265,Ethi,326,0,syllabary,Middle East,Sarb
27771,0134B,amh,ፋ,547,42.974088989019,1152,Ethi,326,0,syllabary,Middle East,Sarb
27772,0134B,gmv,ፋ,310,42.974088989019,1152,Ethi,326,0,syllabary,Middle East,Sarb
27773,0134B,guk,ፋ,520,42.974088989019,1152,Ethi,326,0,syllabary,Middle East,Sarb
27774,0134B,kqy,ፋ,113,42.974088989019,1152,Ethi,326,0,syllabary,Middle East,Sarb
27775,0134B,ktb,ፋ,141,42.974088989019,1152,Ethi,326,0,syllabary,Middle East,Sarb
27776,0134B,kxc,ፋ,155,42.974088989019,1152,Ethi,326,0,syllabary,Middle East,Sarb
27777,0134B,tir,ፋ,317,42.974088989019,1152,Ethi,326,0,syllabary,Middle East,Sarb
27778,0134C,amh,ፌ,38,53.021376380057795,1440,Ethi,326,0,syllabary,Middle East,Sarb
27779,0134C,gmv,ፌ,951,53.021376380057795,1440,Ethi,326,0,syllabary,Middle East,Sarb
27780,0134C,guk,ፌ,12,53.021376380057795,1440,Ethi,326,0,syllabary,Middle East,Sarb
27781,0134C,kqy,ፌ,643,53.021376380057795,1440,Ethi,326,0,syllabary,Middle East,Sarb
27782,0134C,ktb,ፌ,102,53.021376380057795,1440,Ethi,326,0,syllabary,Middle East,Sarb
27783,0134C,kxc,ፌ,186,53.021376380057795,1440,Ethi,326,0,syllabary,Middle East,Sarb
27784,0134C,tir,ፌ,3,53.021376380057795,1440,Ethi,326,0,syllabary,Middle East,Sarb
27785,0134D,amh,ፍ,1643,48.49169555191871,1250,Ethi,326,0,syllabary,Middle East,Sarb
27786,0134D,gmv,ፍ,60,48.49169555191871,1250,Ethi,326,0,syllabary,Middle East,Sarb
27787,0134D,guk,ፍ,77,48.49169555191871,1250,Ethi,326,0,syllabary,Middle East,Sarb
27788,0134D,kqy,ፍ,262,48.49169555191871,1250,Ethi,326,0,syllabary,Middle East,Sarb
27789,0134D,ktb,ፍ,384,48.49169555191871,1250,Ethi,326,0,syllabary,Middle East,Sarb
27790,0134D,kxc,ፍ,202,48.49169555191871,1250,Ethi,326,0,syllabary,Middle East,Sarb
27791,0134D,tir,ፍ,1992,48.49169555191871,1250,Ethi,326,0,syllabary,Middle East,Sarb
27792,0134E,amh,ፎ,270,60.7104455527224,1442,Ethi,326,0,syllabary,Middle East,Sarb
27793,0134E,gmv,ፎ,89,60.7104455527224,1442,Ethi,326,0,syllabary,Middle East,Sarb
27794,0134E,guk,ፎ,2,60.7104455527224,1442,Ethi,326,0,syllabary,Middle East,Sarb
27795,0134E,kqy,ፎ,71,60.7104455527224,1442,Ethi,326,0,syllabary,Middle East,Sarb
27796,0134E,ktb,ፎ,245,60.7104455527224,1442,Ethi,326,0,syllabary,Middle East,Sarb
27797,0134E,kxc,ፎ,524,60.7104455527224,1442,Ethi,326,0,syllabary,Middle East,Sarb
27798,0134E,tir,ፎ,86,60.7104455527224,1442,Ethi,326,0,syllabary,Middle East,Sarb
27799,0134F,amh,ፏ,28,55.026547191239096,1386,Ethi,326,0,syllabary,Middle East,Sarb
27800,01350,guk,ፐ,373,31.741752927908898,920,Ethi,326,0,syllabary,Middle East,Sarb
27801,01350,kxc,ፐ,4309,31.741752927908898,920,Ethi,326,0,syllabary,Middle East,Sarb
27802,01351,gmv,ፑ,115,39.806672336308104,1054,Ethi,326,0,syllabary,Middle East,Sarb
27803,01351,guk,ፑ,34,39.806672336308104,1054,Ethi,326,0,syllabary,Middle East,Sarb
27804,01351,kxc,ፑ,206,39.806672336308104,1054,Ethi,326,0,syllabary,Middle East,Sarb
27805,01351,mdy,ፑ,288,39.806672336308104,1054,Ethi,326,0,syllabary,Middle East,Sarb
27806,01352,gmv,ፒ,249,39.4926494302611,1027,Ethi,326,0,syllabary,Middle East,Sarb
27807,01352,kxc,ፒ,428,39.4926494302611,1027,Ethi,326,0,syllabary,Middle East,Sarb
27808,01352,mdy,ፒ,519,39.4926494302611,1027,Ethi,326,0,syllabary,Middle East,Sarb
27809,01353,gmv,ፓ,265,37.6450488780958,1090,Ethi,326,0,syllabary,Middle East,Sarb
27810,01353,guk,ፓ,28,37.6450488780958,1090,Ethi,326,0,syllabary,Middle East,Sarb
27811,01353,kxc,ፓ,254,37.6450488780958,1090,Ethi,326,0,syllabary,Middle East,Sarb
27812,01353,mdy,ፓ,1658,37.6450488780958,1090,Ethi,326,0,syllabary,Middle East,Sarb
27813,01354,gmv,ፔ,1008,45.049249130183,1150,Ethi,326,0,syllabary,Middle East,Sarb
27814,01354,guk,ፔ,9,45.049249130183,1150,Ethi,326,0,syllabary,Middle East,Sarb
27815,01354,kxc,ፔ,377,45.049249130183,1150,Ethi,326,0,syllabary,Middle East,Sarb
27816,01354,mdy,ፔ,1053,45.049249130183,1150,Ethi,326,0,syllabary,Middle East,Sarb
27817,01355,amh,ፕ,4,33.4534703207432,1005,Ethi,326,0,syllabary,Middle East,Sarb
27818,01355,gmv,ፕ,2,33.4534703207432,1005,Ethi,326,0,syllabary,Middle East,Sarb
27819,01355,guk,ፕ,4,33.4534703207432,1005,Ethi,326,0,syllabary,Middle East,Sarb
27820,01355,kxc,ፕ,1791,33.4534703207432,1005,Ethi,326,0,syllabary,Middle East,Sarb
27821,01355,mdy,ፕ,4,33.4534703207432,1005,Ethi,326,0,syllabary,Middle East,Sarb
27822,01356,amh,ፖ,3,34.1014123796576,1052,Ethi,326,0,syllabary,Middle East,Sarb
27823,01356,gmv,ፖ,242,34.1014123796576,1052,Ethi,326,0,syllabary,Middle East,Sarb
27824,01356,guk,ፖ,101,34.1014123796576,1052,Ethi,326,0,syllabary,Middle East,Sarb
27825,01356,kxc,ፖ,1139,34.1014123796576,1052,Ethi,326,0,syllabary,Middle East,Sarb
27826,01356,mdy,ፖ,457,34.1014123796576,1052,Ethi,326,0,syllabary,Middle East,Sarb
27827,01401,crm,ᐁ,4623,39.3348723860693,1081,Cans,623,1,syllabary,Recent inventions,
27828,01401,ojs,ᐁ,3997,39.3348723860693,1081,Cans,623,1,syllabary,Recent inventions,
27829,01402,ike,ᐂ,844,48.9302513290415,1348,Cans,623,1,syllabary,Recent inventions,
27830,01403,crm,ᐃ,6007,39.15385955624679,1104,Cans,623,1,syllabary,Recent inventions,
27831,01403,ike,ᐃ,7826,39.15385955624679,1104,Cans,623,1,syllabary,Recent inventions,
27832,01403,ojs,ᐃ,11586,39.15385955624679,1104,Cans,623,1,syllabary,Recent inventions,
27833,01404,crm,ᐄ,6,39.928762932126205,1132,Cans,623,1,syllabary,Recent inventions,
27834,01404,ike,ᐄ,648,39.928762932126205,1132,Cans,623,1,syllabary,Recent inventions,
27835,01404,ojs,ᐄ,328,39.928762932126205,1132,Cans,623,1,syllabary,Recent inventions,
27836,01405,crm,ᐅ,4230,36.4117495315211,956,Cans,623,1,syllabary,Recent inventions,
27837,01405,ike,ᐅ,18605,36.4117495315211,956,Cans,623,1,syllabary,Recent inventions,
27838,01405,ojs,ᐅ,6534,36.4117495315211,956,Cans,623,1,syllabary,Recent inventions,
27839,01406,crm,ᐆ,2,37.2922441623378,1006,Cans,623,1,syllabary,Recent inventions,
27840,01406,ike,ᐆ,513,37.2922441623378,1006,Cans,623,1,syllabary,Recent inventions,
27841,01406,ojs,ᐆ,266,37.2922441623378,1006,Cans,623,1,syllabary,Recent inventions,
27842,0140A,crm,ᐊ,3392,36.380134400349796,967,Cans,623,1,syllabary,Recent inventions,
27843,0140A,ike,ᐊ,16063,36.380134400349796,967,Cans,623,1,syllabary,Recent inventions,
27844,0140A,ojs,ᐊ,6553,36.380134400349796,967,Cans,623,1,syllabary,Recent inventions,
27845,0140B,crm,ᐋ,1790,37.0579030446209,1014,Cans,623,1,syllabary,Recent inventions,
27846,0140B,ike,ᐋ,386,37.0579030446209,1014,Cans,623,1,syllabary,Recent inventions,
27847,0140B,ojs,ᐋ,1928,37.0579030446209,1014,Cans,623,1,syllabary,Recent inventions,
